census_block_group,visits_wawa,visits_7_eleven,visits_starbucks
120570059004,,,5.0
120570108132,,,5.0
120570108172,,,6.0
120570109001,,,4.0
120570116053,,,4.0
120570119011,,,4.0
120570122081,,,4.0
120570132041,,,5.0
120570139171,,,4.0
120570140071,,,4.0
120570141211,,,4.0
120610505034,,,4.0
120690313011,,,5.0
120690313061,,,8.0
120690313091,,,4.0
120690313103,,,4.0
120710103023,,,4.0
120710502091,,,4.0
120710503071,,,9.0
120759701024,,,4.0
120791102002,,,4.0
120810011043,,,4.0
120830012073,,,4.0
120850001001,,,4.0
120850011022,,,4.0
120850013013,,,4.0
120860001234,,,4.0
120860004121,,,4.0
120860076051,,,4.0
120860082081,,,4.0
120860110031,,,4.0
120860138003,,,4.0
120860145002,,,4.0
120860147003,,,5.0
120879717001,,,4.0
120910205005,,,4.0
120950147031,,,4.0
120950165071,,,4.0
120950165081,,,4.0
120950168021,,,4.0
120950178021,,,4.0
120970422003,,,4.0
120970428001,,,4.0
120990002151,,,8.0
120990035072,,,4.0
120990040102,,,4.0
120990043002,,,4.0
120990059232,,,4.0
120990059512,,,4.0
120990070081,,,4.0
120990070082,,,4.0
120990071001,,,15.0
120990077132,,,4.0
120990077541,,,4.0
120990077562,,,5.0
120990078331,,,4.0
121010304072,,,4.0
121010312081,,,4.0
121010315061,,,4.0
121010316052,,,4.0
121010317061,,,4.0
121010320112,,,4.0
121010321071,,,4.0
121010321132,,,4.0
121030249012,,,4.0
121030250044,,,4.0
121030250102,,,4.0
121030250191,,,4.0
121030251161,,,9.0
121030255011,,,4.0
121030259001,,,5.0
121030268114,,,4.0
121030285002,,,4.0
121050115021,,,4.0
121050141231,,,4.0
121050160011,,,4.0
121113819002,,,4.0
121113820025,,,4.0
121130103003,,,4.0
121270812001,,,4.0
121270832084,,,4.0
130390102001,,,4.0
130510111061,,,4.0
130630406161,,,4.0
130670303363,,,5.0
130670303421,,,4.0
130670313132,,,5.0
130670315094,,,4.0
130730303024,,,4.0
130730303093,,,4.0
130771702004,,,4.0
130890202002,,,4.0
130890213061,,,4.0
131110502002,,,4.0
131131402061,,,5.0
131210010012,,,4.0
131210012021,,,4.0
131210101081,,,4.0
131210101102,,,4.0
131210103011,,,4.0
131210105161,,,4.0
131210116171,,,4.0
131350505453,,,4.0
131350505463,,,4.0
131350506101,,,4.0
131390014043,,,4.0
131451203001,,,4.0
131530211033,,,8.0
131790101032,,,4.0
131790104002,,,4.0
132050905005,,,5.0
132150010001,,,4.0
132231205024,,,4.0
132310101001,,,4.0
150070409003,,,4.0
160010009002,,,4.0
160010022221,,,4.0
160010103133,,,4.0
170310205001,,,4.0
170310630003,,,4.0
170313012003,,,4.0
170318047013,,,4.0
170318060041,,,5.0
170318060042,,,4.0
170318093002,,,4.0
170318094004,,,4.0
170318223023,,,4.0
170438407052,,,5.0
170438427112,,,4.0
170438445021,,,4.0
170438455023,,,4.0
170770102003,,,4.0
170910104001,,,4.0
170978601012,,,4.0
170978635001,,,4.0
170978643031,,,5.0
170978645192,,,4.0
170978660002,,,4.0
171118713052,,,4.0
171118714023,,,4.0
171635043531,,,4.0
171978804192,,,4.0
172010001012,,,4.0
180030102011,,,4.0
180190507012,,,4.0
180390014001,,,4.0
180571104032,,,4.0
180571109083,,,4.0
180632102023,,,4.0
180816106031,,,4.0
180816114003,,,4.0
180973208002,,,4.0
180973904023,,,4.0
181050002012,,,4.0
181630038012,,,6.0
181770004001,,,4.0
181770008002,,,4.0
191130018001,,,4.0
200910528031,,,4.0
200910534221,,,4.0
200910534241,,,4.0
200999501002,,,4.0
201030703005,,,4.0
201490001004,,,4.0
210150703072,,,4.0
210150703083,,,4.0
210670008011,,,4.0
210670042082,,,4.0
211110110023,,,4.0
211130606003,,,4.0
220330020002,,,4.0
220330039102,,,4.0
220330040112,,,4.0
220510223032,,,4.0
220710070001,,,4.0
220710121022,,,6.0
240037014002,,,4.0
240037022091,,,4.0
240037023002,,,4.0
240037027021,,,5.0
240037067001,,,4.0
240037306041,,,4.0
240037310022,,,4.0
240037311042,,,4.0
240037312043,,,5.0
240037313032,,,4.0
240037401043,,,4.0
240037407021,,,4.0
240037407022,,,5.0
240037515002,,,4.0
240054005001,,,4.0
240054015072,,,4.0
240054025092,,,4.0
240054032011,,,4.0
240054041012,,,6.0
240054041021,,,6.0
240054042022,,,4.0
240054049001,,,4.0
240054049003,,,4.0
240054070012,,,4.0
240054070021,,,4.0
240054082001,,,4.0
240054085051,,,4.0
240054087042,,,4.0
240054088002,,,4.0
240054101002,,,8.0
240054113033,,,4.0
240054114103,,,4.0
240054301011,,,4.0
240054407013,,,4.0
240054501003,,,4.0
240054508002,,,4.0
240054517022,,,4.0
240054903012,,,8.0
240054903013,,,8.0
240054921013,,,8.0
240054922002,,,4.0
240098601021,,,4.0
240098606003,,,4.0
240119551002,,,5.0
240119553023,,,4.0
240135042013,,,4.0
240135061011,,,8.0
240135075003,,,4.0
240135141001,,,4.0
240178501011,,,4.0
240178507121,,,4.0
240178510012,,,4.0
240178510023,,,4.0
240178511002,,,4.0
240199702003,,,5.0
240217502001,,,4.0
240217505051,,,4.0
240217519035,,,4.0
240217521021,,,8.0
240217528022,,,5.0
240217651001,,,4.0
240217754003,,,4.0
240253011051,,,4.0
240253011083,,,4.0
240253012041,,,4.0
240253016013,,,4.0
240253028011,,,4.0
240253032014,,,4.0
240253032042,,,4.0
240253034003,,,4.0
240253035023,,,4.0
240253036052,,,6.0
240253038031,,,4.0
240253042012,,,4.0
240253051001,,,8.0
240276021006,,,4.0
240276022011,,,8.0
240276023061,,,4.0
240276029002,,,4.0
240276030013,,,4.0
240276051032,,,4.0
240276054022,,,4.0
240276054024,,,4.0
240276056022,,,4.0
240276067043,,,4.0
240276069062,,,4.0
240299503002,,,8.0
240317005001,,,4.0
240317005002,,,4.0
240317005003,,,4.0
240317006082,,,8.0
240317006131,,,4.0
240317007172,,,4.0
240317007192,,,4.0
240317007212,,,4.0
240317007241,,,4.0
240317008163,,,4.0
240317009042,,,4.0
240317010013,,,10.0
240317010071,,,4.0
240317012162,,,4.0
240317013043,,,4.0
240317013044,,,4.0
240317013071,,,4.0
240317013121,,,4.0
240317013162,,,8.0
240317015061,,,4.0
240317015062,,,4.0
240317022003,,,4.0
240317032123,,,4.0
240317032213,,,4.0
240317034042,,,4.0
240317039022,,,4.0
240338002102,,,4.0
240338005182,,,4.0
240338013072,,,4.0
240338018073,,,4.0
240338031001,,,4.0
240338055001,,,4.0
240338070003,,,4.0
240338072003,,,16.0
240338073012,,,5.0
240338073051,,,4.0
240358105002,,,4.0
240358107002,,,4.0
240358108001,,,4.0
240358109011,,,4.0
240378754001,,,8.0
240378759021,,,4.0
240378760024,,,4.0
240399303002,,,4.0
240419602011,,,4.0
240419604002,,,4.0
240450106053,,,4.0
240479500001,,,4.0
245100202002,,,4.0
245100601003,,,4.0
245101101002,,,4.0
245101102003,,,4.0
245101201003,,,4.0
245101207002,,,4.0
245101308031,,,4.0
245102504013,,,4.0
245102605012,,,4.0
250010140022,,,4.0
250010145002,,,4.0
250056102031,,,4.0
250056102041,,,4.0
250056141022,,,4.0
250056303001,,,4.0
250056415002,,,4.0
250056541004,,,4.0
250092041012,,,4.0
250092069003,,,4.0
250092114011,,,8.0
250092131005,,,4.0
250138123002,,,4.0
250138132091,,,4.0
250173105001,,,4.0
250173162011,,,4.0
250173164005,,,4.0
250173271031,,,4.0
250173363004,,,5.0
250173382001,,,4.0
250173424004,,,4.0
250173672005,,,4.0
250173735002,,,4.0
250173735004,,,4.0
250173833001,,,4.0
250173882002,,,4.0
250214002002,,,4.0
250214004002,,,4.0
250214042023,,,4.0
250214051002,,,4.0
250235001042,,,4.0
250235453001,,,6.0
250235611005,,,5.0
250250005024,,,4.0
250250101033,,,4.0
250250705004,,,5.0
250250712011,,,4.0
250250805001,,,8.0
250251105012,,,4.0
250277151002,,,4.0
250277325001,,,4.0
260370102041,,,5.0
260419709001,,,4.0
260650048012,,,5.0
260770021014,,,4.0
260992306011,,,4.0
261158314003,,,4.0
261251674004,,,4.0
270530266113,,,4.0
270530267104,,,4.0
270531031001,,,4.0
271230427003,,,4.0
271696710001,,,4.0
280470014003,,,4.0
280470032051,,,4.0
280490013002,,,4.0
280719502021,,,4.0
290059501001,,,4.0
290470212052,,,4.0
290950141052,,,4.0
290970108001,,,8.0
291019603005,,,4.0
291574702003,,,4.0
291694706001,,,5.0
291892215062,,,8.0
291892221002,,,4.0
300490012023,,,4.0
320030032411,,,4.0
320030034211,,,4.0
320030058231,,,4.0
320310022101,,,4.0
320310033082,,,4.0
325100006004,,,5.0
330019658001,,,4.0
330099616024,,,4.0
330110110001,,,4.0
330110180001,,,4.0
330110195011,,,4.0
330110195021,,,4.0
330130370001,,,5.0
330130390005,,,4.0
330199759012,,,4.0
340010002003,,,4.0
340010128021,,,4.0
340010131023,,,8.0
340010132022,,,4.0
340030033005,,,4.0
340030035003,,,4.0
340030070012,,,4.0
340030111002,,,4.0
340030112004,,,4.0
340030113004,,,4.0
340030151001,,,4.0
340030171006,,,4.0
340030193061,,,4.0
340030202001,,,4.0
340030234024,,,5.0
340030236021,,,5.0
340030242004,,,4.0
340030262005,,,4.0
340030280012,,,4.0
340030280013,,,4.0
340030280022,,,4.0
340030321022,,,4.0
340030322024,,,4.0
340030340002,,,4.0
340030351005,,,4.0
340030352004,,,4.0
340030413011,,,4.0
340030430022,,,4.0
340030472002,,,4.0
340030482001,,,4.0
340030482003,,,4.0
340030482004,,,4.0
340030521004,,,5.0
340030522005,,,4.0
340030544003,,,4.0
340030544005,,,4.0
340030545003,,,4.0
340030546001,,,4.0
340030546004,,,4.0
340030551003,,,5.0
340030582004,,,4.0
340030592005,,,4.0
340030600001,,,4.0
340030600004,,,4.0
340030600007,,,4.0
340030611003,,,4.0
340030614003,,,4.0
340090209023,,,8.0
340090220001,,,4.0
340130007003,,,4.0
340130022013,,,4.0
340130039002,,,4.0
340130054002,,,4.0
340130057002,,,4.0
340130097002,,,4.0
340130115001,,,4.0
340130125004,,,4.0
340130136002,,,4.0
340130150003,,,4.0
340130153001,,,4.0
340130154003,,,4.0
340130157002,,,4.0
340130158002,,,4.0
340130162001,,,4.0
340130164004,,,4.0
340130174002,,,4.0
340130174003,,,4.0
340130188002,,,4.0
340130189001,,,4.0
340130189004,,,12.0
340130209023,,,4.0
340130211005,,,4.0
340130216012,,,4.0
340130216021,,,4.0
340130218022,,,4.0
340170047002,,,4.0
340170054001,,,4.0
340170055001,,,16.0
340170064001,,,4.0
340170065002,,,4.0
340170067002,,,6.0
340170102002,,,4.0
340170103002,,,4.0
340170113001,,,4.0
340170136001,,,4.0
340170140001,,,4.0
340170143002,,,4.0
340170148003,,,4.0
340170152024,,,4.0
340170172002,,,4.0
340170178002,,,4.0
340170179001,,,4.0
340170184005,,,4.0
340170191002,,,4.0
340170192002,,,4.0
340190102002,,,4.0
340190106001,,,4.0
340190107021,,,4.0
340190107022,,,4.0
340190110011,,,4.0
340190110023,,,4.0
340190110024,,,4.0
340190111001,,,4.0
340190114002,,,4.0
340210029031,,,4.0
340210029043,,,4.0
340210031003,,,4.0
340210033014,,,4.0
340210037062,,,4.0
340210039021,,,8.0
340210040002,,,8.0
340210042044,,,4.0
340210043011,,,8.0
340210043041,,,4.0
340210043062,,,4.0
340210043073,,,8.0
340230003003,,,4.0
340230004043,,,4.0
340230006061,,,4.0
340230007022,,,4.0
340230007023,,,4.0
340230014131,,,8.0
340230014152,,,4.0
340230017011,,,4.0
340230018033,,,4.0
340230026042,,,4.0
340230028051,,,4.0
340230030013,,,4.0
340230033001,,,5.0
340230035003,,,4.0
340230038003,,,4.0
340230051005,,,4.0
340230061041,,,4.0
340230062061,,,4.0
340230063001,,,4.0
340230066012,,,4.0
340230066081,,,4.0
340230067012,,,4.0
340230067033,,,4.0
340230074021,,,4.0
340230079123,,,4.0
340230082085,,,8.0
340230082092,,,4.0
340230085032,,,8.0
340230085033,,,8.0
340230086022,,,4.0
340230087002,,,4.0
340258006013,,,8.0
340258007021,,,4.0
340258013005,,,4.0
340258016003,,,4.0
340258018006,,,4.0
340258030002,,,4.0
340258037003,,,4.0
340258046002,,,4.0
340258048004,,,5.0
340258055004,,,4.0
340258061004,,,4.0
340258074004,,,8.0
340258080013,,,12.0
340258085005,,,4.0
340258087011,,,4.0
340258087013,,,4.0
340258087023,,,4.0
340258088004,,,8.0
340258096001,,,4.0
340258096003,,,4.0
340258097011,,,8.0
340258099031,,,4.0
340258100011,,,4.0
340258100013,,,6.0
340258100043,,,4.0
340258101021,,,4.0
340258104012,,,4.0
340258105033,,,4.0
340258110001,,,4.0
340258112003,,,8.0
340258114021,,,4.0
340258114023,,,4.0
340270407013,,,4.0
340270407022,,,4.0
340270408032,,,8.0
340270408053,,,6.0
340270416012,,,4.0
340270416021,,,4.0
340270421002,,,4.0
340270426002,,,4.0
340270430004,,,4.0
340270431001,,,4.0
340270431003,,,4.0
340270438004,,,4.0
340270440002,,,4.0
340270441012,,,4.0
340270441021,,,8.0
340270441022,,,4.0
340270447011,,,4.0
340270448001,,,4.0
340270454013,,,7.0
340270455021,,,8.0
340270457042,,,4.0
340270462981,,,4.0
340297101001,,,4.0
340297101003,,,4.0
340297202051,,,4.0
340297230001,,,4.0
340297251002,,,4.0
340297310012,,,4.0
340297350011,,,5.0
340311243121,,,4.0
340311243122,,,4.0
340311434003,,,4.0
340311830001,,,4.0
340312036004,,,4.0
340312461031,,,4.0
340312461033,,,4.0
340312462031,,,4.0
340312641012,,,4.0
340350504002,,,5.0
340350509021,,,4.0
340350510003,,,4.0
340350522012,,,4.0
340350524003,,,8.0
340350527004,,,4.0
340350536023,,,5.0
340350536031,,,4.0
340350539041,,,4.0
340350539053,,,8.0
340350541005,,,8.0
340350542022,,,5.0
340350543001,,,8.0
340350543003,,,4.0
340373715021,,,4.0
340373732001,,,4.0
340373733001,,,4.0
340373748002,,,4.0
340373749001,,,4.0
340390309002,,,4.0
340390311003,,,4.0
340390320021,,,8.0
340390327003,,,7.0
340390330002,,,4.0
340390336007,,,4.0
340390348003,,,4.0
340390362005,,,4.0
340390368001,,,4.0
340390368003,,,4.0
340390369004,,,4.0
340390376011,,,4.0
340390376022,,,4.0
340390377001,,,4.0
340390379002,,,4.0
340390384005,,,4.0
340390386023,,,4.0
340390390001,,,4.0
340410306003,,,4.0
340410312001,,,20.0
340410320003,,,4.0
350010035022,,,4.0
350350006011,,,4.0
350430107171,,,4.0
360010130002,,,4.0
360050023001,,,4.0
360050069004,,,4.0
360050144002,,,4.0
360050160003,,,4.0
360050177022,,,4.0
360050181022,,,4.0
360050222004,,,4.0
360050224011,,,5.0
360050240001,,,4.0
360050281003,,,4.0
360050338002,,,4.0
360050403032,,,4.0
360050418004,,,4.0
360070119022,,,4.0
360070134006,,,4.0
360070143023,,,4.0
360099613001,,,4.0
360150103004,,,4.0
360191022001,,,4.0
360210015001,,,4.0
360270501041,,,4.0
360270802022,,,4.0
360271903011,,,4.0
360271903013,,,4.0
360271904011,,,4.0
360274100001,,,4.0
360290079024,,,4.0
360290094021,,,8.0
360290175021,,,5.0
360390803001,,,4.0
360450604002,,,4.0
360450604004,,,4.0
360470033002,,,4.0
360470044002,,,4.0
360470152002,,,4.0
360470176002,,,4.0
360470180002,,,4.0
360470190003,,,4.0
360470231003,,,4.0
360470246002,,,4.0
360470275002,,,4.0
360470275003,,,8.0
360470288002,,,5.0
360470307003,,,4.0
360470348002,,,8.0
360470356023,,,4.0
360470374022,,,4.0
360470374024,,,4.0
360470381003,,,4.0
360470388002,,,4.0
360470428001,,,4.0
360470429004,,,4.0
360470431001,,,4.0
360470454002,,,4.0
360470491004,,,4.0
360470494004,,,4.0
360470506001,,,4.0
360470516011,,,4.0
360470516012,,,4.0
360470590001,,,4.0
360470594023,,,4.0
360470596002,,,4.0
360470632001,,,4.0
360470642001,,,4.0
360470654001,,,4.0
360470692001,,,4.0
360470706002,,,4.0
360470756001,,,4.0
360470788001,,,4.0
360470830003,,,4.0
360470902005,,,8.0
360470910002,,,4.0
360470922002,,,4.0
360471122001,,,4.0
360471142011,,,12.0
360471172021,,,4.0
360471502002,,,4.0
360530309001,,,4.0
360593012003,,,4.0
360593012004,,,4.0
360593012005,,,4.0
360593018004,,,4.0
360593021021,,,4.0
360593035002,,,4.0
360593037001,,,4.0
360593038003,,,4.0
360593040012,,,5.0
360594043002,,,4.0
360594051004,,,4.0
360594052003,,,4.0
360594058004,,,4.0
360594065012,,,4.0
360594066001,,,4.0
360594070002,,,4.0
360594073023,,,4.0
360594075023,,,4.0
360594083004,,,4.0
360594092006,,,4.0
360594098004,,,4.0
360594105001,,,8.0
360594107003,,,4.0
360594114004,,,4.0
360594117002,,,4.0
360594122003,,,4.0
360594130011,,,4.0
360594132003,,,4.0
360595170003,,,5.0
360595173011,,,4.0
360595177051,,,4.0
360595186003,,,4.0
360595190002,,,4.0
360595204013,,,4.0
360595205023,,,4.0
360595206001,,,4.0
360595206002,,,4.0
360595214005,,,4.0
360595215002,,,4.0
360595219024,,,4.0
360610002022,,,4.0
360610007001,,,4.0
360610013002,,,4.0
360610038005,,,4.0
360610040002,,,4.0
360610040005,,,4.0
360610054001,,,4.0
360610072004,,,4.0
360610078006,,,4.0
360610110006,,,4.0
360610124001,,,4.0
360610133002,,,6.0
360610134002,,,4.0
360610140002,,,4.0
360610170002,,,4.0
360610171005,,,4.0
360610182005,,,4.0
360610187002,,,4.0
360610187006,,,4.0
360610200001,,,4.0
360610201021,,,4.0
360610227001,,,4.0
360610235021,,,4.0
360670034001,,,12.0
360670051002,,,4.0
360670056021,,,4.0
360670112412,,,4.0
360670113003,,,4.0
360670119002,,,4.0
360670150001,,,4.0
360670157001,,,4.0
360670157003,,,4.0
360670157004,,,4.0
360670160011,,,4.0
360690501012,,,4.0
360690515002,,,4.0
360710114003,,,4.0
360710115003,,,5.0
360710132012,,,7.0
360710136001,,,4.0
360710145012,,,4.0
360775912001,,,4.0
360790103004,,,4.0
360790109005,,,4.0
360790118006,,,4.0
360810032001,,,4.0
360810097004,,,8.0
360810151002,,,4.0
360810154002,,,8.0
360810181022,,,4.0
360810183004,,,8.0
360810185021,,,4.0
360810220013,,,4.0
360810240002,,,4.0
360810249003,,,4.0
360810288002,,,4.0
360810291001,,,4.0
360810327002,,,4.0
360810446011,,,4.0
360810459001,,,4.0
360810473001,,,4.0
360810480002,,,4.0
360810493011,,,4.0
360810568001,,,6.0
360810608001,,,4.0
360810646001,,,4.0
360810663002,,,4.0
360810694001,,,4.0
360810717011,,,8.0
360810721001,,,4.0
360810803022,,,4.0
360810846021,,,4.0
360810892003,,,5.0
360810928003,,,5.0
360810934013,,,4.0
360810942021,,,4.0
360810942035,,,4.0
360810964002,,,4.0
360811032013,,,4.0
360811267001,,,4.0
360811291021,,,8.0
360811385012,,,5.0
360811621005,,,4.0
360850070002,,,4.0
360850112022,,,4.0
360850114021,,,7.0
360850122004,,,5.0
360850132033,,,4.0
360850141001,,,4.0
360850146041,,,4.0
360850146042,,,4.0
360850146064,,,6.0
360850151004,,,4.0
360850177002,,,4.0
360850181003,,,4.0
360850189011,,,4.0
360850198002,,,4.0
360850208013,,,4.0
360850319023,,,4.0
360870106013,,,4.0
360870108013,,,4.0
360870112001,,,4.0
360870114033,,,4.0
360870127003,,,4.0
360870128005,,,4.0
360870130022,,,4.0
360870134012,,,4.0
360870134013,,,4.0
360910625072,,,4.0
360930214002,,,4.0
360957404001,,,4.0
361019627002,,,4.0
361031108033,,,4.0
361031118014,,,4.0
361031122061,,,4.0
361031122063,,,7.0
361031226013,,,8.0
361031226032,,,4.0
361031227042,,,4.0
361031227052,,,4.0
361031235004,,,4.0
361031241011,,,4.0
361031244013,,,4.0
361031349072,,,4.0
361031350043,,,8.0
361031350051,,,4.0
361031352043,,,4.0
361031354032,,,4.0
361031458042,,,4.0
361031462042,,,4.0
361031464041,,,4.0
361031466061,,,4.0
361031466131,,,4.0
361031466132,,,4.0
361031466153,,,5.0
361031467052,,,4.0
361031473004,,,4.0
361031477023,,,4.0
361031478032,,,4.0
361031478044,,,4.0
361031479021,,,5.0
361031479022,,,4.0
361031479023,,,5.0
361031580101,,,4.0
361031581072,,,4.0
361031582021,,,4.0
361031583063,,,4.0
361031583081,,,4.0
361031583082,,,4.0
361031584081,,,8.0
361031585093,,,4.0
361031586043,,,4.0
361031587043,,,9.0
361031588045,,,4.0
361031591063,,,4.0
361031591083,,,4.0
361031595084,,,4.0
361031595092,,,4.0
361031595112,,,8.0
361031596013,,,4.0
361031699012,,,4.0
361031700024,,,4.0
361031905021,,,4.0
361059513001,,,21.0
361090006003,,,4.0
361119503002,,,4.0
361119517002,,,6.0
361119549001,,,4.0
361119553003,,,4.0
361130735002,,,4.0
361190004013,,,4.0
361190015023,,,4.0
361190034002,,,4.0
361190040002,,,4.0
361190043002,,,4.0
361190048002,,,4.0
361190053003,,,4.0
361190061003,,,4.0
361190066003,,,4.0
361190073002,,,5.0
361190082004,,,4.0
361190083022,,,4.0
361190093002,,,4.0
361190110001,,,4.0
361190117001,,,4.0
361190121013,,,4.0
361190131024,,,4.0
361190132011,,,4.0
361190147012,,,4.0
361190147033,,,4.0
361190148081,,,4.0
370010219023,,,4.0
370190201032,,,4.0
370230205002,,,4.0
370250407022,,,4.0
370419301012,,,4.0
370419302002,,,4.0
370510025013,,,4.0
370510033044,,,4.0
370510033111,,,4.0
370510034061,,,4.0
370510034071,,,4.0
370510037002,,,4.0
370610905023,,,4.0
370630015023,,,4.0
370670008022,,,4.0
370670020022,,,4.0
370739702001,,,4.0
370810142002,,,4.0
370810152003,,,4.0
370810158003,,,4.0
370810165023,,,4.0
370810167011,,,6.0
370839303003,,,4.0
370970615032,,,4.0
371010411031,,,4.0
371090712031,,,4.0
371139706003,,,6.0
371190019231,,,4.0
371190022003,,,4.0
371190030082,,,4.0
371190039031,,,4.0
371190055223,,,4.0
371190055243,,,4.0
371190056141,,,4.0
371190058233,,,4.0
371190061051,,,4.0
371190064032,,,4.0
371290120081,,,4.0
371330004021,,,4.0
371350112052,,,4.0
371419202042,,,4.0
371470012001,,,4.0
371499201031,,,4.0
371590504002,,,4.0
371590511022,,,4.0
371590519024,,,4.0
371619603001,,,4.0
371639703023,,,5.0
371790210041,,,4.0
371790210072,,,4.0
371790210113,,,4.0
371830528033,,,4.0
371830531082,,,4.0
371830534202,,,4.0
371830535131,,,4.0
371830536021,,,4.0
371830538051,,,4.0
371830542071,,,8.0
371910003043,,,4.0
371910011022,,,4.0
371910015001,,,4.0
390319609003,,,4.0
390351841082,,,4.0
390351841085,,,4.0
390351861042,,,4.0
390410101003,,,4.0
390410124001,,,4.0
390490011211,,,4.0
390490017002,,,8.0
390490068102,,,8.0
390490093902,,,4.0
390490104002,,,8.0
390490104003,,,4.0
390490105001,,,4.0
390610232102,,,4.0
390610256004,,,4.0
390852063001,,,4.0
391034120003,,,5.0
391336011003,,,5.0
391336021001,,,4.0
391535310012,,,4.0
391559316012,,,4.0
391650309001,,,4.0
391690018003,,,4.0
391690029021,,,4.0
400470016022,,,4.0
401010009006,,,4.0
401091036011,,,4.0
401091064034,,,4.0
401190103002,,,4.0
401370006002,,,4.0
401430025001,,,4.0
410099711001,,,4.0
410170011001,,,4.0
420010312012,,,4.0
420010315012,,,4.0
420030103002,,,12.0
420030806001,,,6.0
420031401003,,,4.0
420031401004,,,4.0
420031402001,,,4.0
420031402002,,,4.0
420031702003,,,4.0
420034120014,,,4.0
420034135004,,,4.0
420034264003,,,4.0
420034292012,,,4.0
420034511053,,,4.0
420034591023,,,7.0
420034592012,,,4.0
420034705012,,,4.0
420034734021,,,4.0
420034950002,,,4.0
420035213012,,,4.0
420110002003,,,4.0
420110015003,,,4.0
420110103041,,,4.0
420110115003,,,12.0
420110124004,,,4.0
420130111001,,,4.0
420199120011,,,4.0
420199123012,,,4.0
420210125001,,,4.0
420270103001,,,4.0
420270107002,,,4.0
420270108004,,,4.0
420270113001,,,4.0
420270113003,,,4.0
420270117022,,,4.0
420270126002,,,4.0
420410106004,,,4.0
420410113043,,,8.0
420410113052,,,4.0
420410116053,,,4.0
420410124002,,,4.0
420430218001,,,4.0
420430229005,,,4.0
